Annual_Income,Employment_Length,Debt_to_Income,Credit_Score,Loan_Amount,Loan_Term,Income_to_Loan_Ratio,Monthly_Income,Est_Monthly_Debt,Disposable_Income,Home_Ownership_MORTGAGE,Home_Ownership_OWN,Home_Ownership_RENT
81599.4,26,29.78,576.0,48200,36,1.6929336099585062,6799.95,2025.02511,4774.92489,0.0,1.0,0.0
36693.32,27,22.18,689.0,35700,36,1.0278240896358544,3057.7766666666666,678.2148646666667,2379.561802,0.0,0.0,1.0
80057.45,38,21.82,731.0,33700,36,2.3755919881305636,6671.454166666666,1455.7112991666665,5215.7428675,0.0,1.0,0.0
37382.95,0,16.76,729.0,44700,36,0.836307606263982,3115.245833333333,522.1152016666667,2593.130631666666,1.0,0.0,0.0
64501.15,27,15.55,611.0,11700,36,5.5129188034188035,5375.095833333334,835.8274020833334,4539.2684312500005,0.0,0.0,1.0
46206.4,10,31.95,632.0,40500,36,1.1408987654320988,3850.5333333333333,1230.2454,2620.287933333333,1.0,0.0,0.0
38546.59,33,10.05,646.0,9900,60,3.893594949494949,3212.215833333333,322.82769125,2889.388142083333,0.0,1.0,0.0
59410.04,2,31.8,708.0,35500,36,1.6735222535211267,4950.836666666667,1574.36606,3376.4706066666668,0.0,0.0,1.0
101119.51,7,5.99,686.0,39300,36,2.5730155216284984,8426.625833333334,504.7548874166667,7921.870945916667,1.0,0.0,0.0
90335.56,2,26.56,683.0,18200,60,4.963492307692308,7527.963333333333,1999.4270613333333,5528.536271999999,0.0,0.0,1.0
93519.04,3,18.39,602.0,4600,60,20.33022608695652,7793.253333333333,1433.179288,6360.074045333333,1.0,0.0,0.0
88560.12,21,14.93,594.0,46100,36,1.9210438177874185,7380.009999999999,1101.8354929999998,6278.174507,1.0,0.0,0.0
62376.08,6,22.0,633.0,45500,36,1.3709028571428572,5198.006666666667,1143.5614666666668,4054.4452,0.0,0.0,1.0
68195.94,5,23.7,703.0,8100,60,8.419251851851852,5682.995,1346.869815,4336.125185,1.0,0.0,0.0
78866.24,36,15.08,667.0,46300,60,1.703374514038877,6572.186666666667,991.0857493333334,5581.100917333334,0.0,0.0,1.0
22392.14,2,22.29,724.0,45200,36,0.4954013274336283,1866.0116666666665,415.93400049999997,1450.0776661666666,0.0,1.0,0.0
65071.55,10,26.19,582.0,9500,36,6.849636842105263,5422.629166666667,1420.18657875,4002.4425879166665,0.0,0.0,1.0
116449.87,16,14.66,684.0,32400,36,3.594131790123457,9704.155833333332,1422.6292451666666,8281.526588166666,1.0,0.0,0.0
27654.16,39,20.74,564.0,23000,36,1.2023547826086955,2304.5133333333333,477.95606533333324,1826.557268,1.0,0.0,0.0
68846.45,12,28.03,694.0,41200,36,1.6710303398058253,5737.204166666666,1608.1383279166666,4129.06583875,1.0,0.0,0.0
52951.33,2,13.14,618.0,26900,36,1.96845092936803,4412.610833333333,579.8170635,3832.793769833333,1.0,0.0,0.0
27855.04,28,11.14,566.0,1200,36,23.212533333333333,2321.2533333333336,258.58762133333335,2062.665712,0.0,0.0,1.0
76733.96,2,24.93,639.0,23000,36,3.336259130434783,6394.496666666667,1594.148019,4800.348647666667,0.0,0.0,1.0
73607.3,8,20.95,630.0,2000,36,36.803650000000005,6133.941666666667,1285.0607791666666,4848.8808874999995,1.0,0.0,0.0
123826.63,16,19.14,689.0,15500,36,7.988814838709677,10318.885833333334,1975.0347485000002,8343.851084833334,0.0,0.0,1.0
110364.25,31,27.0,842.0,46700,36,2.36326017130621,9197.020833333334,2483.1956250000003,6713.825208333334,0.0,0.0,1.0
33034.05,25,14.33,675.0,31100,36,1.0621881028938909,2752.8375,394.48161375000007,2358.35588625,0.0,1.0,0.0
105659.18,6,9.25,679.0,41000,36,2.5770531707317073,8804.931666666665,814.4561791666665,7990.475487499999,1.0,0.0,0.0
69002.22,40,11.42,636.0,14400,36,4.791820833333333,5750.185,656.6711270000001,5093.513873,0.0,0.0,1.0
75232.91,31,32.44,631.0,35500,36,2.119236901408451,6269.409166666667,2033.7963336666667,4235.612833000001,1.0,0.0,0.0
37172.92,12,9.46,691.0,46500,36,0.7994176344086021,3097.7433333333333,293.0465193333333,2804.696814,1.0,0.0,0.0
45354.35,17,0.0,653.0,10600,60,4.278712264150943,3779.5291666666667,0.0,3779.5291666666667,0.0,0.0,1.0
71736.27,35,41.16,709.0,12500,36,5.7389016,5978.0225,2460.554061,3517.468439,1.0,0.0,0.0
100985.29,40,16.48,661.0,41500,60,2.4333804819277107,8415.440833333332,1386.864649333333,7028.576184,1.0,0.0,0.0
43577.45,33,17.88,694.0,36200,36,1.2037969613259667,3631.4541666666664,649.304005,2982.1501616666665,0.0,0.0,1.0
50663.52,7,16.57,725.0,42400,36,1.1948943396226415,4221.96,699.5787720000001,3522.381228,1.0,0.0,0.0
28578.27,2,19.28,643.0,18500,60,1.5447713513513515,2381.5225,459.157538,1922.364962,1.0,0.0,0.0
33074.02,1,19.56,654.0,26500,60,1.2480762264150942,2756.168333333333,539.1065259999999,2217.061807333333,1.0,0.0,0.0
40018.62,13,6.85,667.0,3600,36,11.116283333333334,3334.885,228.43962249999998,3106.4453775,0.0,0.0,1.0
64423.76,34,15.45,598.0,19300,36,3.338018652849741,5368.6466666666665,829.45591,4539.190756666667,0.0,0.0,1.0
65638.96,0,27.97,651.0,36200,36,1.8132309392265196,5469.913333333334,1529.9347593333334,3939.9785740000007,1.0,0.0,0.0
58534.57,12,30.58,609.0,46800,36,1.250738675213675,4877.880833333334,1491.6559588333332,3386.2248745000006,1.0,0.0,0.0
59056.07,10,21.66,722.0,24700,60,2.390934008097166,4921.339166666667,1065.9620635,3855.3771031666665,1.0,0.0,0.0
44922.73,34,31.05,759.0,34100,36,1.3173821114369502,3743.5608333333334,1162.37563875,2581.185194583333,1.0,0.0,0.0
56046.2,30,29.2,683.0,15200,60,3.6872499999999997,4670.516666666666,1363.7908666666665,3306.7258,0.0,0.0,1.0
34112.08,19,17.36,691.0,5100,36,6.6886431372549024,2842.6733333333336,493.4880906666667,2349.185242666667,1.0,0.0,0.0
74608.31,26,27.95,610.0,21900,60,3.4067721461187213,6217.359166666666,1737.751887083333,4479.607279583333,1.0,0.0,0.0
65515.07,11,18.68,637.0,30600,36,2.141015359477124,5459.589166666667,1019.8512563333333,4439.737910333333,0.0,1.0,0.0
73213.42,8,34.33,590.0,22200,60,3.297901801801802,6101.118333333333,2094.513923833333,4006.6044094999997,1.0,0.0,0.0
23446.96,5,10.29,589.0,43500,60,0.5390105747126437,1953.9133333333332,201.05768199999997,1752.8556513333333,1.0,0.0,0.0
33739.36,2,29.5,608.0,36300,36,0.929458953168044,2811.6133333333332,829.4259333333332,1982.1874,1.0,0.0,0.0
44590.4,31,25.3,688.0,26400,36,1.689030303030303,3715.866666666667,940.1142666666667,2775.7524000000003,0.0,1.0,0.0
32409.15,26,28.67,630.0,39900,36,0.8122593984962406,2700.7625000000003,774.3086087500001,1926.4538912500002,0.0,0.0,1.0
106768.36,21,30.76,782.0,2700,36,39.54383703703704,8897.363333333333,2736.8289613333336,6160.534371999999,0.0,1.0,0.0
28015.55,6,31.2,754.0,38500,36,0.7276766233766233,2334.6291666666666,728.4043,1606.2248666666665,1.0,0.0,0.0
41250.4,39,37.91,665.0,4600,36,8.967478260869566,3437.5333333333333,1303.1688866666666,2134.3644466666665,1.0,0.0,0.0
64178.79,18,13.55,754.0,34900,36,1.8389338108882523,5348.2325,724.6855037500001,4623.54699625,0.0,0.0,1.0
107058.4,33,18.6,626.0,43200,36,2.4782037037037035,8921.533333333333,1659.4052000000001,7262.128133333333,1.0,0.0,0.0
76002.42,30,14.11,645.0,41000,36,1.8537175609756098,6333.535,893.6617885,5439.8732115,1.0,0.0,0.0
30932.44,5,22.01,672.0,42000,60,0.7364866666666666,2577.7033333333334,567.3525036666667,2010.3508296666666,0.0,0.0,1.0
26562.45,22,7.65,696.0,3200,36,8.300765625,2213.5375,169.33561874999998,2044.20188125,1.0,0.0,0.0
112112.64,39,7.81,734.0,16900,36,6.633884023668639,9342.72,729.666432,8613.053568,0.0,0.0,1.0
78075.66,16,12.54,652.0,43900,36,1.778488838268793,6506.305,815.890647,5690.414353,0.0,0.0,1.0
118375.2,34,8.82,683.0,45900,36,2.5789803921568626,9864.6,870.05772,8994.54228,1.0,0.0,0.0
53932.49,0,20.97,711.0,14300,36,3.771502797202797,4494.3741666666665,942.47026275,3551.9039039166664,1.0,0.0,0.0
66812.88,8,15.73,690.0,21300,60,3.136754929577465,5567.740000000001,875.805502,4691.9344980000005,0.0,0.0,1.0
59644.4,26,34.44,689.0,18300,36,3.259256830601093,4970.366666666667,1711.79428,3258.5723866666667,0.0,0.0,1.0
88076.42,13,23.41,696.0,34100,36,2.5828862170087974,7339.701666666667,1718.2241601666667,5621.4775065,1.0,0.0,0.0
25664.71,35,9.54,626.0,18400,60,1.3948211956521739,2138.7258333333334,204.03444449999998,1934.6913888333333,1.0,0.0,0.0
65975.91,35,32.97,652.0,37700,36,1.7500241379310346,5497.9925,1812.68812725,3685.3043727500003,0.0,0.0,1.0
118511.26,20,12.1,605.0,24000,36,4.937969166666666,9875.938333333334,1194.9885383333333,8680.949795,0.0,0.0,1.0
96397.06,13,35.53,758.0,26600,36,3.6239496240601503,8033.088333333333,2854.1562848333333,5178.9320485,1.0,0.0,0.0
122065.6,11,16.42,734.0,27100,36,4.504265682656826,10172.133333333333,1670.2642933333334,8501.86904,0.0,1.0,0.0
55627.35,1,26.66,602.0,47500,36,1.1711021052631578,4635.6125,1235.8542925000002,3399.7582075,0.0,0.0,1.0
91366.73,10,29.07,700.0,35600,36,2.566481179775281,7613.894166666666,2213.3590342499997,5400.535132416666,1.0,0.0,0.0
86111.39,33,32.58,605.0,23200,36,3.711697844827586,7175.949166666666,2337.9242385,4838.0249281666665,0.0,0.0,1.0
121927.87,37,22.36,669.0,39300,36,3.102490330788804,10160.655833333332,2271.922644333333,7888.733188999999,1.0,0.0,0.0
54033.42,6,22.26,609.0,48200,36,1.1210253112033195,4502.785,1002.3199410000001,3500.4650589999997,0.0,0.0,1.0
88219.01,29,22.26,596.0,21200,36,4.161274056603773,7351.5841666666665,1636.4626355,5715.1215311666665,1.0,0.0,0.0
79155.02,8,26.76,725.0,11400,36,6.943422807017544,6596.251666666667,1765.156946,4831.094720666667,0.0,0.0,1.0
100166.61,20,31.16,689.0,24600,60,4.071813414634146,8347.2175,2600.992973,5746.224527,1.0,0.0,0.0
56241.65,35,29.16,693.0,6900,36,8.150963768115941,4686.804166666667,1366.6720950000001,3320.132071666667,1.0,0.0,0.0
40472.31,29,9.93,642.0,22800,36,1.7751013157894735,3372.6924999999997,334.90836525,3037.78413475,0.0,0.0,1.0
91361.46,39,31.76,615.0,20200,36,4.522844554455446,7613.455000000001,2418.033308,5195.421692000001,0.0,0.0,1.0
82821.33,34,10.94,676.0,9700,60,8.538281443298969,6901.7775,755.0544585,6146.7230415,1.0,0.0,0.0
105284.74,12,25.92,690.0,14700,60,7.162227210884354,8773.728333333334,2274.1503840000005,6499.577949333334,0.0,0.0,1.0
145459.86,7,29.55,686.0,3000,36,48.486619999999995,12121.654999999999,3581.9490524999997,8539.705947499999,0.0,0.0,1.0
34027.04,11,27.71,657.0,26300,36,1.293803802281369,2835.5866666666666,785.7410653333334,2049.8456013333334,1.0,0.0,0.0
35622.33,33,31.82,651.0,5500,36,6.476787272727273,2968.5275,944.5854505,2023.9420495000002,1.0,0.0,0.0
76362.79,26,27.25,622.0,10600,36,7.20403679245283,6363.565833333333,1734.0716895833334,4629.49414375,0.0,0.0,1.0
84915.69,27,0.98,720.0,14000,60,6.065406428571428,7076.3075,69.3478135,7006.9596865,0.0,0.0,1.0
97427.43,37,20.91,726.0,34800,36,2.799638793103448,8118.952499999999,1697.67296775,6421.27953225,0.0,0.0,1.0
91696.03,35,33.94,671.0,3700,36,24.782710810810812,7641.3358333333335,2593.469381833333,5047.8664515,1.0,0.0,0.0
46597.35,32,34.2,659.0,6700,36,6.954828358208955,3883.1124999999997,1328.024475,2555.088025,0.0,0.0,1.0
83153.98,37,16.58,682.0,22500,36,3.6957324444444444,6929.498333333333,1148.9108236666664,5780.587509666667,1.0,0.0,0.0
34302.61,27,28.58,650.0,41700,36,0.822604556354916,2858.5508333333332,816.9738281666666,2041.5770051666666,1.0,0.0,0.0
83993.7,12,0.0,621.0,11500,36,7.3038,6999.474999999999,0.0,6999.474999999999,1.0,0.0,0.0
54609.14,37,21.31,734.0,22700,36,2.405688986784141,4550.761666666666,969.7673111666666,3580.9943555,1.0,0.0,0.0
85460.32,10,30.33,591.0,45800,36,1.8659458515283844,7121.693333333334,2160.009588,4961.683745333334,0.0,0.0,1.0
24636.74,7,6.73,671.0,16800,36,1.4664726190476192,2053.061666666667,138.17105016666667,1914.8906165000003,0.0,0.0,1.0
58560.71,19,10.74,677.0,42700,36,1.371445199063232,4880.059166666667,524.1183545,4355.940812166667,0.0,0.0,1.0
55712.3,35,5.37,619.0,49100,36,1.1346700610997964,4642.691666666667,249.31254249999998,4393.379124166667,1.0,0.0,0.0
89781.12,0,15.73,634.0,1100,36,81.61919999999999,7481.759999999999,1176.8808479999998,6304.8791519999995,1.0,0.0,0.0
51541.98,0,30.65,707.0,36900,36,1.3968016260162603,4295.165,1316.4680725,2978.6969275,1.0,0.0,0.0
59928.16,18,7.47,660.0,23100,36,2.594292640692641,4994.013333333333,373.052796,4620.960537333333,0.0,0.0,1.0
24850.43,17,12.93,720.0,24900,36,0.9980092369477912,2070.869166666667,267.76338325,1803.1057834166668,1.0,0.0,0.0
49602.11,38,23.09,607.0,5100,60,9.725903921568628,4133.509166666667,954.4272665833333,3179.0819000833335,1.0,0.0,0.0
67552.54,40,20.61,633.0,25300,36,2.670060869565217,5629.378333333333,1160.2148745,4469.163458833333,1.0,0.0,0.0
103141.3,6,0.0,653.0,32800,36,3.1445518292682926,8595.108333333334,0.0,8595.108333333334,1.0,0.0,0.0
44139.42,34,33.92,611.0,17800,60,2.4797426966292133,3678.285,1247.674272,2430.6107279999997,0.0,0.0,1.0
28574.73,5,16.74,620.0,42400,60,0.6739323113207547,2381.2275,398.6174835,1982.6100165,0.0,0.0,1.0
125033.29,36,14.51,688.0,42700,36,2.928180093676815,10419.440833333332,1511.8608649166665,8907.579968416665,1.0,0.0,0.0
42052.14,9,17.64,644.0,44500,36,0.9449919101123595,3504.345,618.1664579999999,2886.1785419999997,1.0,0.0,0.0
94170.18,12,34.11,786.0,13600,36,6.92427794117647,7847.514999999999,2676.7873664999997,5170.7276335,1.0,0.0,0.0
84468.15,21,17.27,684.0,27200,60,3.1054466911764704,7039.0125,1215.63745875,5823.375041249999,1.0,0.0,0.0
44173.78,23,24.93,693.0,47800,60,0.9241376569037657,3681.148333333333,917.7102795,2763.438053833333,1.0,0.0,0.0
72498.91,27,39.69,625.0,26900,36,2.6951267657992566,6041.575833333333,2397.9014482499997,3643.6743850833336,1.0,0.0,0.0
77004.27,11,25.57,635.0,9500,60,8.105712631578948,6417.0225,1640.8326532499998,4776.1898467500005,1.0,0.0,0.0
127734.21,8,25.13,685.0,21500,36,5.941126046511628,10644.5175,2674.96724775,7969.55025225,1.0,0.0,0.0
59282.13,38,27.02,709.0,33100,60,1.7910009063444108,4940.1775,1334.8359604999998,3605.3415395,0.0,0.0,1.0
93073.36,9,4.02,692.0,3700,36,25.154962162162164,7756.113333333334,311.795756,7444.317577333333,0.0,0.0,1.0
62469.44,35,12.27,612.0,48700,60,1.2827400410677618,5205.786666666667,638.7500239999999,4567.036642666667,1.0,0.0,0.0
96124.91,20,3.75,604.0,44200,60,2.1747717194570138,8010.409166666667,300.39034375,7710.018822916667,0.0,1.0,0.0
36986.26,26,14.16,615.0,18500,60,1.9992572972972975,3082.1883333333335,436.43786800000004,2645.7504653333335,1.0,0.0,0.0
58428.05,33,28.75,568.0,40200,60,1.4534340796019902,4869.004166666667,1399.8386979166664,3469.1654687500004,0.0,0.0,1.0
35781.79,29,28.45,694.0,46000,60,0.777865,2981.8158333333336,848.3266045833333,2133.48922875,0.0,0.0,1.0
112286.23,36,31.25,667.0,2000,36,56.143114999999995,9357.185833333333,2924.120572916667,6433.065260416666,0.0,0.0,1.0
48336.51,38,11.14,643.0,13600,36,3.5541551470588235,4028.0425,448.7239345,3579.3185655,1.0,0.0,0.0
50914.93,18,25.4,663.0,22000,36,2.314315,4242.910833333333,1077.6993516666666,3165.2114816666667,1.0,0.0,0.0
83430.8,39,6.97,684.0,3000,36,27.810266666666667,6952.566666666667,484.59389666666664,6467.97277,1.0,0.0,0.0
95672.26,37,17.28,732.0,7300,36,13.105789041095889,7972.688333333333,1377.680544,6595.007789333333,0.0,0.0,1.0
20405.16,36,14.37,597.0,12800,36,1.594153125,1700.43,244.351791,1456.078209,0.0,0.0,1.0
35668.35,13,19.13,649.0,5300,36,6.729877358490565,2972.3624999999997,568.6129462499999,2403.74955375,0.0,1.0,0.0
36418.15,13,27.64,693.0,18500,36,1.9685486486486488,3034.8458333333333,838.8313883333333,2196.014445,1.0,0.0,0.0
88360.52,39,16.03,711.0,7100,36,12.445143661971832,7363.376666666667,1180.3492796666667,6183.027387,0.0,1.0,0.0
41031.87,16,26.75,675.0,21600,36,1.8996236111111113,3419.3225,914.6687687500001,2504.65373125,0.0,0.0,1.0
47746.21,38,19.75,589.0,3300,36,14.468548484848485,3978.8508333333334,785.8230395833334,3193.02779375,1.0,0.0,0.0
72910.48,1,30.24,670.0,32600,60,2.236517791411043,6075.873333333333,1837.3440959999998,4238.529237333333,0.0,0.0,1.0
90028.11,29,16.96,673.0,41500,36,2.169352048192771,7502.3425,1272.397288,6229.945212,0.0,0.0,1.0
73250.28,24,29.2,689.0,24300,60,3.0144148148148147,6104.19,1782.4234799999997,4321.76652,1.0,0.0,0.0
73806.28,4,40.4,657.0,44200,60,1.669825339366516,6150.5233333333335,2484.8114266666666,3665.711906666667,1.0,0.0,0.0
19773.32,28,31.6,691.0,19000,36,1.040701052631579,1647.7766666666666,520.6974266666666,1127.07924,1.0,0.0,0.0
71207.61,19,16.94,752.0,45700,60,1.5581533916849015,5933.9675,1005.2140945000001,4928.7534055,1.0,0.0,0.0
72117.55,16,46.95,670.0,6600,36,10.926901515151515,6009.795833333334,2821.59914375,3188.1966895833334,1.0,0.0,0.0
77605.73,36,15.26,655.0,12400,60,6.258526612903226,6467.144166666666,986.8861998333332,5480.257966833333,1.0,0.0,0.0
83155.24,20,0.44,677.0,10100,36,8.233192079207921,6929.6033333333335,30.49025466666667,6899.113078666667,1.0,0.0,0.0
22389.28,20,31.38,688.0,23100,60,0.9692329004329003,1865.7733333333333,585.4796719999999,1280.2936613333334,1.0,0.0,0.0
81802.24,27,16.19,716.0,37900,36,2.158370448548813,6816.8533333333335,1103.6485546666668,5713.204778666666,1.0,0.0,0.0
112776.71,4,33.0,665.0,27000,36,4.176915185185186,9398.059166666668,3101.3595250000003,6296.699641666668,0.0,0.0,1.0
44363.84,2,3.27,661.0,3000,60,14.787946666666665,3696.986666666666,120.89146399999998,3576.0952026666664,0.0,1.0,0.0
40830.9,4,22.91,581.0,4300,60,9.495558139534884,3402.5750000000003,779.5299325000001,2623.0450675,0.0,0.0,1.0
69004.17,33,24.25,623.0,23500,36,2.936347659574468,5750.3475,1394.4592687499999,4355.88823125,0.0,1.0,0.0
96564.64,15,15.79,650.0,15600,60,6.190041025641025,8047.053333333333,1270.6297213333332,6776.4236120000005,0.0,0.0,1.0
50179.8,38,25.51,655.0,46900,60,1.0699317697228146,4181.650000000001,1066.7389150000001,3114.9110850000006,0.0,1.0,0.0
41831.67,30,20.02,650.0,22800,36,1.8347223684210525,3485.9725,697.8916945,2788.0808054999998,1.0,0.0,0.0
23467.69,17,29.82,654.0,32900,36,0.7133036474164134,1955.6408333333331,583.1720965,1372.4687368333332,1.0,0.0,0.0
63035.84,2,26.12,667.0,40500,60,1.5564404938271603,5252.986666666667,1372.0801173333332,3880.9065493333337,1.0,0.0,0.0
57427.64,5,18.64,618.0,38000,36,1.5112536842105262,4785.636666666666,892.0426746666667,3893.5939919999996,1.0,0.0,0.0
59443.04,18,33.55,628.0,8400,60,7.076552380952381,4953.586666666667,1661.9283266666666,3291.6583400000004,1.0,0.0,0.0
40820.5,35,25.04,708.0,32800,36,1.2445274390243903,3401.7083333333335,851.7877666666667,2549.9205666666667,1.0,0.0,0.0
70729.31,6,4.55,682.0,27900,60,2.535100716845878,5894.109166666666,268.1819670833333,5625.927199583333,0.0,0.0,1.0
257580.3,32,14.2,689.0,33000,36,7.805463636363636,21465.024999999998,3048.033549999999,18416.991449999998,1.0,0.0,0.0
35556.0,1,12.72,711.0,32800,36,1.0840243902439024,2963.0,376.89360000000005,2586.1064,1.0,0.0,0.0
62509.38,39,31.96,604.0,33700,60,1.8548777448071216,5209.115,1664.833154,3544.281846,1.0,0.0,0.0
46307.06,22,21.52,686.0,7000,36,6.615294285714286,3858.9216666666666,830.4399426666666,3028.481724,1.0,0.0,0.0
61396.85,16,18.97,671.0,44300,60,1.385933408577878,5116.404166666666,970.5818704166664,4145.822296249999,0.0,1.0,0.0
131466.83,36,19.28,698.0,30000,60,4.382227666666666,10955.569166666666,2112.2337353333332,8843.335431333333,1.0,0.0,0.0
113867.54,24,22.07,669.0,33400,36,3.4092077844311377,9488.961666666666,2094.213839833333,7394.7478268333325,0.0,0.0,1.0
60110.52,27,16.03,678.0,40000,60,1.5027629999999998,5009.21,802.976363,4206.233637,1.0,0.0,0.0
65983.94,1,12.31,598.0,5800,36,11.376541379310344,5498.661666666667,676.8852511666666,4821.7764155,1.0,0.0,0.0
173948.87,22,27.27,732.0,12300,60,14.142184552845528,14495.739166666666,3952.9880707499997,10542.751095916667,0.0,0.0,1.0
69522.03,37,24.12,629.0,35700,36,1.9473957983193277,5793.5025,1397.392803,4396.109697,0.0,0.0,1.0
83243.65,7,28.01,633.0,26000,36,3.201678846153846,6936.970833333333,1943.0455304166667,4993.925302916667,1.0,0.0,0.0
23706.17,32,9.98,816.0,17400,36,1.3624235632183908,1975.5141666666666,197.15631383333331,1778.3578528333333,0.0,0.0,1.0
69626.18,28,10.59,603.0,47700,60,1.4596683438155136,5802.181666666666,614.4510385,5187.730628166666,1.0,0.0,0.0
26019.94,15,21.11,626.0,14800,36,1.758104054054054,2168.3283333333334,457.73411116666665,1710.5942221666667,0.0,0.0,1.0
45227.27,28,23.37,565.0,10800,60,4.187710185185185,3768.9391666666666,880.80108325,2888.1380834166666,0.0,0.0,1.0
46849.42,10,12.55,617.0,20400,60,2.296540196078431,3904.1183333333333,489.96685083333335,3414.1514825,0.0,0.0,1.0
62379.65,6,25.12,660.0,12900,36,4.835631782945737,5198.304166666667,1305.814006666667,3892.49016,0.0,0.0,1.0
14048.11,16,20.85,602.0,24500,36,0.5733922448979593,1170.6758333333335,244.08591125000004,926.5899220833335,1.0,0.0,0.0
47213.6,26,17.97,728.0,36900,36,1.2795013550135501,3934.4666666666667,707.02366,3227.443006666667,1.0,0.0,0.0
39146.95,22,23.02,699.0,11500,60,3.404082608695652,3262.245833333333,750.9689908333332,2511.2768424999995,1.0,0.0,0.0
147677.66,39,36.12,537.0,33100,36,4.461560725075529,12306.471666666666,4445.0975659999995,7861.374100666667,1.0,0.0,0.0
166415.14,8,17.05,647.0,40100,36,4.15000349127182,13867.928333333335,2364.4817808333337,11503.446552500001,0.0,0.0,1.0
29502.73,22,34.15,637.0,3100,36,9.517009677419354,2458.5608333333334,839.5985245833333,1618.9623087500001,0.0,0.0,1.0
46395.98,12,26.04,687.0,19200,60,2.4164572916666667,3866.331666666667,1006.7927659999999,2859.538900666667,0.0,0.0,1.0
27804.22,7,16.5,597.0,23000,60,1.2088791304347826,2317.0183333333334,382.30802500000004,1934.7103083333334,1.0,0.0,0.0
30153.29,33,25.99,647.0,46300,60,0.6512589632829374,2512.7741666666666,653.0700059166666,1859.70416075,1.0,0.0,0.0
27846.05,9,40.61,633.0,20500,36,1.3583439024390243,2320.5041666666666,942.3567420833333,1378.1474245833333,0.0,0.0,1.0
65893.08,9,29.8,601.0,40500,60,1.6269896296296296,5491.09,1636.34482,3854.74518,1.0,0.0,0.0
71161.49,6,17.44,571.0,22700,60,3.1348674008810575,5930.124166666667,1034.2136546666668,4895.910512,0.0,0.0,1.0
68870.58,12,34.5,739.0,15200,36,4.530959210526316,5739.215,1980.029175,3759.1858250000005,1.0,0.0,0.0
82134.07,15,32.66,696.0,4800,36,17.111264583333334,6844.505833333334,2235.4156051666664,4609.090228166668,0.0,0.0,1.0
81661.35,9,19.8,693.0,2300,60,35.5049347826087,6805.1125,1347.4122750000001,5457.7002250000005,0.0,0.0,1.0
60912.13,35,6.41,635.0,11500,36,5.296706956521739,5076.010833333333,325.37229441666665,4750.638538916666,1.0,0.0,0.0
146337.84,20,33.85,709.0,25700,36,5.6940793774319065,12194.82,4127.94657,8066.87343,0.0,0.0,1.0
48226.8,18,43.53,741.0,20800,36,2.318596153846154,4018.9,1749.4271700000002,2269.4728299999997,0.0,0.0,1.0
114754.58,36,1.27,629.0,49700,36,2.3089452716297787,9562.881666666666,121.44859716666666,9441.433069499999,0.0,0.0,1.0
33550.86,7,15.74,653.0,30300,36,1.1072891089108912,2795.905,440.07544700000005,2355.829553,1.0,0.0,0.0
118440.16,11,36.58,632.0,46200,36,2.563639826839827,9870.013333333334,3610.450877333333,6259.5624560000015,0.0,1.0,0.0
36059.22,13,23.99,710.0,16300,60,2.2122220858895707,3004.935,720.8839065,2284.0510935,0.0,0.0,1.0
47763.9,33,2.62,747.0,38600,36,1.2374067357512955,3980.3250000000003,104.28451500000001,3876.0404850000004,1.0,0.0,0.0
91155.47,38,24.03,711.0,6100,60,14.943519672131147,7596.2891666666665,1825.3882867500001,5770.900879916666,0.0,0.0,1.0
72641.61,10,40.11,649.0,20700,36,3.5092565217391303,6053.4675,2428.04581425,3625.4216857499996,1.0,0.0,0.0
69632.07,27,25.92,607.0,47900,60,1.4536966597077245,5802.672500000001,1504.0527120000004,4298.619788,1.0,0.0,0.0
21088.57,14,19.45,757.0,45800,60,0.46044912663755455,1757.3808333333334,341.81057208333334,1415.57026125,1.0,0.0,0.0
94134.61,26,23.07,665.0,3000,60,31.378203333333335,7844.550833333334,1809.73787725,6034.812956083333,0.0,0.0,1.0
46522.12,29,26.07,725.0,28800,36,1.615351388888889,3876.8433333333337,1010.6930570000001,2866.1502763333337,0.0,0.0,1.0
79721.24,33,20.91,741.0,42900,36,1.8583039627039628,6643.436666666667,1389.1426070000002,5254.294059666667,1.0,0.0,0.0
224621.42,32,27.79,728.0,6900,36,32.553828985507245,18718.451666666668,5201.857718166667,13516.593948500002,0.0,0.0,1.0
39056.06,11,31.6,714.0,39400,36,0.9912705583756345,3254.6716666666666,1028.4762466666666,2226.19542,1.0,0.0,0.0
44095.82,31,24.25,678.0,27000,36,1.6331785185185186,3674.6516666666666,891.1030291666666,2783.5486375,1.0,0.0,0.0
135754.83,10,22.61,675.0,41700,36,3.255511510791367,11312.902499999998,2557.8472552499998,8755.055244749998,0.0,0.0,1.0
27563.39,36,9.57,650.0,8400,36,3.2813559523809523,2296.9491666666668,219.81803525000004,2077.131131416667,1.0,0.0,0.0
188037.24,18,15.93,730.0,23500,60,8.001584680851064,15669.769999999999,2496.194361,13173.575638999999,1.0,0.0,0.0
35282.58,7,24.22,604.0,33400,36,1.0563646706586827,2940.215,712.120073,2228.094927,0.0,0.0,1.0
44110.69,7,0.0,639.0,37300,36,1.1825922252010725,3675.8908333333334,0.0,3675.8908333333334,1.0,0.0,0.0
38266.37,37,21.38,643.0,4500,36,8.503637777777778,3188.8641666666667,681.7791588333333,2507.0850078333333,0.0,0.0,1.0
